,EPOCH,TRAIN_LOSS,VAL_LOSS,TRAIN_ACC,VAL_ACC,TRAIN_MCC,VAL_MCC
0,0.0,0.044225617814064026,0.026830443424309135,0.939940625,0.95609375,0.8814033997130372,0.9144621053690116
1,1.0,0.027300862827897072,0.030017530913375744,0.9559203125,0.95354375,0.9143862804982232,0.9096843140419559
2,2.0,0.025893036445975303,0.026624477082851587,0.9570078125,0.95704375,0.9164930996150035,0.9167890249551696
3,3.0,0.02492258716225624,0.023872662050898667,0.9584015625,0.95980625,0.9191753844634172,0.921843974996032
4,4.0,0.023700491584837436,0.023602468169229045,0.9601984375,0.9601875,0.9226225186237174,0.9227402690162486
5,5.0,0.023243213796615602,0.024977560172889643,0.9611796875,0.96115625,0.9245654241968512,0.9244763026488538
6,6.0,0.022661232505738736,0.02235598029319648,0.96216875,0.96174375,0.9264622426190188,0.9256031179260825
7,7.0,0.023331557704508305,0.022704484747948162,0.962071875,0.96226875,0.9262386168251645,0.9268045905642992
8,8.0,0.022444939139485358,0.022628549166071186,0.962821875,0.96241875,0.9277162379011581,0.9270098029572666
9,9.0,0.022063725712895395,0.022800193826673896,0.963084375,0.96189375,0.9282418789672127,0.926059001515551
10,10.0,0.02199248751550913,0.025503902547773283,0.9631234375,0.9603,0.9283051075280706,0.9225078536672022
11,11.0,0.022892332392930984,0.023199470108671554,0.9628203125,0.96033125,0.9276825582778456,0.9234198843604725
12,12.0,0.022065402267873287,0.02227288812019263,0.963553125,0.96343125,0.9291338017306218,0.9288514925358194
13,13.0,0.02183781440407038,0.021798427489580243,0.9640390625,0.96380625,0.9300505696512744,0.9296673552484288
14,14.0,0.021581482830643654,0.021915785980167662,0.9642703125,0.9631875,0.9305181591521241,0.9283940782775941
15,15.0,0.02148096228837967,0.022652369811181808,0.9644515625,0.96340625,0.93088949040607,0.9288121100942698
16,16.0,0.021533700461685658,0.021938517677840913,0.9644640625,0.963825,0.9308972166463992,0.9297319756051983
17,17.0,0.02134240107983351,0.021545562050809527,0.96454375,0.9643125,0.931063730135671,0.9306655918484004
18,18.0,0.02113952726125717,0.021871918646298397,0.9648703125,0.963475,0.9316943051730108,0.9289714629704002
19,19.0,0.020945277950167655,0.021219698041914755,0.965090625,0.9644625,0.9321235654943087,0.9309643792937635
20,20.0,0.020685358107089998,0.021325535437531153,0.965371875,0.96424375,0.9326320891098583,0.9305620530705294
21,21.0,0.020770967534184455,0.021341362054560595,0.9653671875,0.96393125,0.9326742939804114,0.9298069093723281
22,22.0,0.0207757308319211,0.02154992245564795,0.96563125,0.9645875,0.9331590543196396,0.9311808517191532
23,23.0,0.02049093241095543,0.022064087295513245,0.96578125,0.963325,0.9334506275859731,0.9288010353490327
24,24.0,0.020424283522367477,0.021590768211301726,0.9658234375,0.96365625,0.9335185605473887,0.9293605282375227
25,25.0,0.020360634885728358,0.021360255380392455,0.9657984375,0.96420625,0.9334789013978727,0.9304052385119396
26,26.0,0.019024239850044252,0.02078900131497793,0.9675359375,0.9649625,0.9368404683357939,0.9318450429757247
27,27.0,0.01877167501747608,0.020906969507456206,0.9678734375,0.96486875,0.9374981698931651,0.9317335702589578
28,28.0,0.018672455582022667,0.020834783003161286,0.967934375,0.9649125,0.9376198626507447,0.9317451360365511
29,29.0,0.01851915194094181,0.021046915714433238,0.9680625,0.96506875,0.9378601137678495,0.9320628932142337
30,30.0,0.01843650169223547,0.021037271032762376,0.9682828125,0.96495625,0.938307011032774,0.9318299076241344
31,31.0,0.018410300797224045,0.02118699871312091,0.9683328125,0.9649625,0.9383922160085766,0.931896258606384
32,32.0,0.01826071480512619,0.02119373904458087,0.9684640625,0.96469375,0.9386570751589125,0.9313150467604647
33,33.0,0.018037579333782194,0.02128908751757851,0.96888125,0.9648,0.939475037994766,0.9315207458207627
34,34.0,0.018008756260573865,0.0213518336320379,0.9688796875,0.96478125,0.9394536483881022,0.931489405584943
35,35.0,0.017989007569849492,0.021374152231795392,0.9688890625,0.96475625,0.9394736193357186,0.9314473415265265
36,36.0,0.017977919383347033,0.021367217965756254,0.9689046875,0.96479375,0.9395088386081534,0.9315193520546998
37,37.0,0.017968042415380477,0.02138536102524039,0.9689453125,0.96465625,0.9395977078802654,0.9312495157644661
38,38.0,0.01795433712899685,0.021421998051131607,0.968915625,0.96481875,0.939541101656325,0.9315679235960255
39,39.0,0.017927607116103174,0.021425684486889536,0.9690046875,0.9648125,0.9397060998912099,0.9315543828821164
40,40.0,0.0179229388743639,0.021427375300057755,0.9690125,0.964775,0.9397027070159917,0.9314829221222033
41,41.0,0.01792143146842718,0.02143127180541017,0.9690046875,0.96475625,0.9396999634918226,0.9314469723488492
42,42.0,0.01791956932246685,0.021434543642458642,0.9689953125,0.96475625,0.9396855246408584,0.9314478942259593
43,43.0,0.017918468801677228,0.021437396052157043,0.968984375,0.96475625,0.9396603560386964,0.9314468048061827
44,44.0,0.017917403833568095,0.02144032306257327,0.96899375,0.96474375,0.9396834859247083,0.9314221866931741
45,45.0,0.01791353976428509,0.02144064862803099,0.968996875,0.96474375,0.9396972255484887,0.9314221866931741
46,46.0,0.017913403233885766,0.02144103560145873,0.9689953125,0.96474375,0.9396876317874286,0.9314221866931741
47,47.0,0.017913293151557444,0.02144114990499179,0.968996875,0.96474375,0.9396807752001345,0.9314221866931741
48,48.0,0.01791318065226078,0.02144121294425931,0.9689921875,0.96475,0.9396836901318413,0.9314344608849524
49,49.0,0.017913052673637866,0.021441631754682323,0.9690015625,0.96475,0.9397137791155341,0.9314344608849524
