,EPOCH,TRAIN_LOSS,VAL_LOSS,TRAIN_ACC,VAL_ACC,TRAIN_MCC,VAL_MCC
0,0.0,0.0012645804663421586,0.00025098465285174976,0.93065625,0.9491125,0.8797600460622698,0.9030924016178176
1,1.0,0.0003264847756829113,0.00028094528747164897,0.9486140625,0.948925,0.901964521063358,0.9025950147083754
2,2.0,0.0003097193752648309,0.0003388446300056211,0.9480625,0.94458125,0.9008615500732736,0.8933876050351865
3,3.0,0.0003234420178690925,0.000513998841070481,0.94798125,0.9462625,0.9006702448795655,0.8965530876740817
4,4.0,0.0003222807946614921,0.00037669896290512983,0.9481859375,0.9472375,0.9004493663391296,0.8976839055520303
5,5.0,0.00024519180967472496,0.0002170507482825452,0.953153125,0.95389375,0.9092315815957445,0.9115271301350136
6,6.0,0.0002772181641310453,0.00018724107435069516,0.9540640625,0.9562,0.9109268372680474,0.9152812184203134
7,7.0,0.00029681418295949695,0.00024126604485628046,0.9540546875,0.95585625,0.9108611941012373,0.9143807817966144
8,8.0,0.00025664127639029173,0.00019088266680616244,0.9545078125,0.9546875,0.9118702575824577,0.9130630559932547
9,9.0,0.00026823168471455574,0.00020023140918936546,0.954721875,0.95455,0.9122561248326442,0.9116220130099659
10,10.0,0.0002989051570883021,0.0001931967603314852,0.953046875,0.95659375,0.9090087161570929,0.9162224993326212
11,11.0,0.00022208950344938786,0.00016883688547483878,0.955965625,0.95719375,0.914662782965242,0.9174215923845928
12,12.0,0.0002184374117758125,0.0001920829184136834,0.9563265625,0.95864375,0.915428896785043,0.9195501219387706
13,13.0,0.0002515304100816138,0.00017120294555781444,0.956328125,0.9575125,0.9152542613582684,0.9178524966586423
14,14.0,0.0002554304821183905,0.0001886902716893934,0.9565171875,0.9572,0.915698661149058,0.9167947594791825
15,15.0,0.00030426228432916104,0.00026523828672194723,0.953809375,0.954775,0.910389141087271,0.9127749411405847
16,16.0,0.00027330714924028146,0.0002645262602122002,0.9547609375,0.95626875,0.9124493645166205,0.9150835992741725
17,17.0,0.0002663071089191362,0.0002657430674039142,0.9562171875,0.953875,0.9152268533708555,0.9109421175469082
18,18.0,0.00017915078601799905,0.0001494573491049343,0.9609734375,0.96160625,0.9241301803555639,0.9252581200465134
19,19.0,0.0001501656530657783,0.00014005874124745643,0.9617125,0.96191875,0.9255405786058374,0.9259232005894696
20,20.0,0.0001442046159761958,0.0001392543798232463,0.961984375,0.9620125,0.9260473172690248,0.9262210810064141
21,21.0,0.0001459820739692077,0.00014363899033599693,0.9619609375,0.9607625,0.9260279493242473,0.9240541244628768
22,22.0,0.00014058785194065421,0.00014414493248324876,0.96205,0.96220625,0.9261734699465116,0.9264267030447588
23,23.0,0.00014059456964023411,0.0001446989768204742,0.9622078125,0.9621625,0.9264678600462583,0.9264979586984067
24,24.0,0.00013826132155954837,0.0001346632712843211,0.962428125,0.9622125,0.9269185760514722,0.9266555673244101
25,25.0,0.00013794328151270748,0.00013969481165801133,0.962496875,0.9623375,0.9270546240321208,0.926768136915652
26,26.0,0.0001363280565943569,0.00013331333394970592,0.962534375,0.9622625,0.927158499705674,0.92655287584863
27,27.0,0.00013910763831809163,0.00013091887246741718,0.9627328125,0.96260625,0.9275193607984651,0.9272367839065908
28,28.0,0.00013463761884486303,0.00014504268837745664,0.9627171875,0.96243125,0.9274708593138165,0.9269006666325228
29,29.0,0.00013990977983921766,0.00013969745269159424,0.962940625,0.96236875,0.927935472103321,0.9267936381320109
30,30.0,0.00013345779132796452,0.0001381165192742049,0.963025,0.96230625,0.9281106145351173,0.9268198404622211
31,31.0,0.00013693240174325182,0.00015959922851962007,0.962953125,0.9629125,0.9279561200860278,0.9278999871162508
32,32.0,0.00015293983161682263,0.00013280624688186263,0.962828125,0.96256875,0.9277048993190153,0.9271064415766735
33,33.0,0.00013242579993093386,0.0001468150527957993,0.963084375,0.962475,0.9281813128991045,0.9271211504164103
34,34.0,0.00012932667231652887,0.00012691731887808734,0.9635265625,0.96298125,0.9290137785786586,0.9279871706723519
35,35.0,0.00012526219988940284,0.00012728646959276027,0.9635046875,0.96299375,0.9289781471987081,0.9280070112632742
36,36.0,0.00012514797581825404,0.00012742517381434917,0.9636046875,0.96301875,0.9291890225102605,0.9281058186056461
37,37.0,0.00012491719567915425,0.00012753666034687582,0.96359375,0.96294375,0.9291437854644701,0.9279526899627661
38,38.0,0.0001249247986706905,0.0001283126983681848,0.96356875,0.9629625,0.9291067912959541,0.9279929860801337
39,39.0,0.00012449347218498587,0.00012695801057474641,0.963475,0.96286875,0.9289073557027193,0.927813707120549
40,40.0,0.0001243850211147219,0.00013027178017188242,0.96356875,0.96306875,0.929102045561494,0.9281932915219918
41,41.0,0.00012349479370750487,0.00012920622744079928,0.963609375,0.962975,0.9291918425812857,0.928016312977941
42,42.0,0.000123417133721523,0.00012929209972921591,0.9636140625,0.963,0.9291852361024233,0.9280638737137843
43,43.0,0.00012337635493604466,0.00012935663765862844,0.9636640625,0.962875,0.929280313977751,0.9278316579451935
44,44.0,0.00012336262157186867,0.00012926758332051943,0.963690625,0.9629625,0.9293518616654969,0.927989915701609
45,45.0,0.00012332372607197611,0.00012927436256658133,0.9636796875,0.96285625,0.92932157574667,0.9277882628391959
46,46.0,0.00012329652941552922,0.00012904664733822332,0.963678125,0.96298125,0.9293011125471167,0.9280280792968274
47,47.0,0.00012318307749228553,0.00012908306225480298,0.9636515625,0.962975,0.9292535183317748,0.9280154806499181
48,48.0,0.0001231794651830569,0.0001291236202962916,0.9636703125,0.96299375,0.9292813537310142,0.9280506258256902
49,49.0,0.000123173813149333,0.00012915697694714567,0.9636765625,0.9629875,0.9293110817537806,0.9280386192286298
