,EPOCH,TRAIN_LOSS,VAL_LOSS,TRAIN_ACC,VAL_ACC,TRAIN_MCC,VAL_MCC
0,0.0,0.04858146603703499,0.026056364724400698,0.9297578125,0.9569625,0.8840614833105493,0.9164371496159237
1,1.0,0.026623725083470346,0.025777033737795368,0.9567984375,0.9579,0.9160561657287222,0.9181547677561783
2,2.0,0.025599689635634422,0.023505785283009718,0.9579109375,0.9599125,0.9181631919160799,0.9219261059418853
3,3.0,0.02378211886882782,0.022464740333283783,0.960378125,0.96183125,0.9229777956984122,0.9256974995154738
4,4.0,0.02315603797584772,0.022296653846931306,0.9617609375,0.96175,0.9256637179771787,0.9257988634775173
5,5.0,0.022439176474511623,0.021788002389251805,0.962584375,0.96273125,0.9272317512983851,0.9274697690282514
6,6.0,0.02227288378626108,0.02237808082110373,0.962853125,0.9623625,0.9277542630247173,0.9266707078211704
7,7.0,0.022669150453805922,0.025755898671070483,0.9630296875,0.96060625,0.9280817696509525,0.9232214479067299
8,8.0,0.022170447869598865,0.021648123504439738,0.9633953125,0.96349375,0.9288233279598644,0.9288913620751421
9,9.0,0.022358784829080106,0.022497971678615374,0.9633140625,0.9634125,0.9286416993968658,0.9287498981183577
10,10.0,0.02231207816004753,0.021582881338704542,0.9636,0.96333125,0.9291975383470022,0.928643327206834
11,11.0,0.022994736333191396,0.022523720161455454,0.9633078125,0.96280625,0.9286023286487453,0.9277770896052551
12,12.0,0.0223785611435771,0.021324565847683104,0.963828125,0.96405,0.9296111894522857,0.9299604868378576
13,13.0,0.021394466099143028,0.021142270451613293,0.9644796875,0.96389375,0.9308880764785074,0.929607923575396
14,14.0,0.021261227078735827,0.021499187258445913,0.9645671875,0.96394375,0.9310743630536659,0.9298634952787698
15,15.0,0.021032293444871904,0.02168261252675846,0.9648890625,0.963,0.9316699395322783,0.9280769729212784
16,16.0,0.021511005908250808,0.02121158258004743,0.964553125,0.96424375,0.9310340976508218,0.9304172974286341
17,17.0,0.02122441896945238,0.021458069930315776,0.9648296875,0.96385,0.9315826737812285,0.9295438713191396
18,18.0,0.02097575776576996,0.02149555637578296,0.965090625,0.96405625,0.9320608357514857,0.92995342405378
19,19.0,0.020930669143795967,0.02110011616994621,0.9654578125,0.96428125,0.9328028857914807,0.9304194743786686
20,20.0,0.020653874681890012,0.02158392735632362,0.965425,0.9634625,0.9327543739884513,0.92906672550606
21,21.0,0.020700009076297283,0.02217366838246394,0.9656125,0.963675,0.9330887867104908,0.9293840416982755
22,22.0,0.02029293768554926,0.02095444535445066,0.96596875,0.96418125,0.9338026746588154,0.9302478238271817
23,23.0,0.02029298538416624,0.02098136471738671,0.9659515625,0.9642375,0.9337692672290615,0.9303827371281718
24,24.0,0.0202585548132658,0.021135807333953063,0.9658296875,0.96475625,0.9335094457973795,0.9313780472769014
25,25.0,0.019984875932335854,0.021709360206013273,0.9662890625,0.9633625,0.9344230305379868,0.9286571181148398
26,26.0,0.01987547067254782,0.02155339650833493,0.9666734375,0.96399375,0.935172218596707,0.9298808729485836
27,27.0,0.020072965033352375,0.021554470803754725,0.9664859375,0.96450625,0.9347963474368155,0.93089477522845
28,28.0,0.01989000095129013,0.021079052476936085,0.9667890625,0.96455,0.9353972070131246,0.9309953413060718
29,29.0,0.018242164321243762,0.02156731141671823,0.9685234375,0.9645625,0.9387539456343736,0.930954415640161
30,30.0,0.01792482430189848,0.02177170260696654,0.96894375,0.96435625,0.9395836317788219,0.9305511096197322
31,31.0,0.017720420321822167,0.021792413583796494,0.969309375,0.9647125,0.94030727189126,0.931275604078898
32,32.0,0.01758096257597208,0.022419144494375987,0.9694578125,0.9644,0.9405814935179778,0.9306341111157198
33,33.0,0.017448168459534646,0.022578605978636986,0.9696921875,0.96449375,0.9410475915254519,0.9308533157855332
34,34.0,0.0173207072019577,0.02336407494345668,0.969734375,0.96419375,0.941131008767467,0.9302004746500904
35,35.0,0.0170416055560112,0.02339135462738526,0.9702078125,0.96419375,0.942040895257594,0.9302338878814932
36,36.0,0.01698592372238636,0.023385823490750638,0.9702640625,0.9641625,0.9421610778310818,0.9301754861604976
37,37.0,0.01696281372755766,0.02348477933199922,0.9702875,0.96425,0.9422014306622936,0.9303406482641575
38,38.0,0.01694285468161106,0.023587244076381443,0.970375,0.96419375,0.9423708925903916,0.930233920010075
39,39.0,0.016922939589619636,0.023659958094833004,0.970359375,0.9641125,0.942352768593191,0.9300760154031363
40,40.0,0.01690666654855013,0.023737013529820047,0.970375,0.96425,0.9423839682092652,0.9303378816891736
41,41.0,0.01686961867660284,0.02375805732100063,0.9704609375,0.96420625,0.9425427129200649,0.9302544768756708
42,42.0,0.01686513445228338,0.02377664300191934,0.970490625,0.96418125,0.9425914990586663,0.9302089903015087
43,43.0,0.01686272103190422,0.02379312512767353,0.970478125,0.9641875,0.9425789394692898,0.9302214297320405
44,44.0,0.01686062462180853,0.023800826500982617,0.9704859375,0.9642,0.942599708496123,0.9302446848705563
45,45.0,0.016858673752844333,0.02381349591668814,0.9704984375,0.9641875,0.942623510599424,0.9302216887285016
46,46.0,0.016856987838447093,0.023824838351956597,0.9705046875,0.96418125,0.9426157229486481,0.9302093374774988
47,47.0,0.016852298775315286,0.023825685131796608,0.9705015625,0.96418125,0.9426321323291454,0.9302093374774988
48,48.0,0.01685211289525032,0.023826778522295176,0.9704984375,0.964175,0.9426232617401809,0.9301967666611438
49,49.0,0.016851939918100835,0.023827540670420713,0.970496875,0.964175,0.9426127669650562,0.9301967666611438
