,EPOCH,TRAIN_LOSS,VAL_LOSS,TRAIN_ACC,VAL_ACC,TRAIN_MCC,VAL_MCC
0,0.0,0.05851453051567078,0.025584765359949156,0.92975,0.95774375,0.8672965547419124,0.9176816708842269
1,1.0,0.02589225049316883,0.02438570515128078,0.9574375,0.958925,0.9172562303435637,0.9201240865444362
2,2.0,0.024854223862290383,0.023535875959476087,0.9591640625,0.9590625,0.920587619005098,0.9205563155251139
3,3.0,0.023636735779047013,0.023380841917482912,0.9609875,0.96175,0.9241310057720977,0.9254843885051545
4,4.0,0.02287219039797783,0.022546019108527025,0.962078125,0.96055,0.9262358187046655,0.92348390907839
5,5.0,0.02228709872364998,0.022196979113634985,0.9627234375,0.9625375,0.9275388387705669,0.9272874947846721
6,6.0,0.02243127474039793,0.02158758282708894,0.962775,0.96344375,0.9276097537974205,0.928876079568759
7,7.0,0.023812112310528755,0.02199564256058757,0.96245625,0.9628,0.9269547488961605,0.927635585325037
8,8.0,0.023269384694099428,0.02171310608032023,0.9631234375,0.96368125,0.9282501658939273,0.9293381260558305
9,9.0,0.021875768682360647,0.02191188739268643,0.9638828125,0.96345625,0.9297320461452622,0.9288688218751042
10,10.0,0.021947429224848748,0.02136987717051035,0.963934375,0.96389375,0.9298752538466298,0.9297116672604011
11,11.0,0.021343871991336347,0.02127796061526818,0.9643109375,0.9634875,0.9305840902285457,0.9290641661292098
12,12.0,0.0220934024810791,0.021239218308003086,0.9641609375,0.96349375,0.9302978923592778,0.9289476190389633
13,13.0,0.021135712866485117,0.021186864608602158,0.9647828125,0.964025,0.9315044700186709,0.9300102244601003
14,14.0,0.023354355517029763,0.02180919881649078,0.9640765625,0.96351875,0.9300989113881604,0.9289974492298669
15,15.0,0.020888608819246292,0.021044399696075994,0.9651390625,0.9644625,0.9321717100132221,0.930843311408678
16,16.0,0.020884791260957717,0.025504718243980862,0.965071875,0.9613125,0.9320432767114144,0.9247427364050242
17,17.0,0.020688981910049916,0.021057777326245596,0.965228125,0.96446875,0.9323511264915735,0.9309176437122466
18,18.0,0.020821231447160245,0.02147734814151457,0.9651921875,0.96321875,0.9323070016992347,0.9285356887954823
19,19.0,0.021222599536180498,0.02233436865032099,0.965103125,0.9636875,0.9321151988618379,0.9293664752039003
20,20.0,0.02141475657969713,0.0237345825168927,0.9653859375,0.9627375,0.9326662963110294,0.927488477090958
21,21.0,0.02069881649017334,0.021140607773878013,0.965734375,0.9641625,0.933337516410359,0.930340795582768
22,22.0,0.019293694278597832,0.020676532072151543,0.9669140625,0.9647875,0.9356201890517144,0.9315561364265619
23,23.0,0.01902563709616661,0.02066387237897914,0.96733125,0.96496875,0.9364499503962234,0.9319102066698266
24,24.0,0.018904211893677712,0.020749059155773207,0.9674890625,0.96475625,0.9367337709692009,0.9315039608417713
25,25.0,0.018788822822272778,0.02082480657489816,0.9676203125,0.96500625,0.9370254407018747,0.9320228676750693
26,26.0,0.01873749259710312,0.020855518496909718,0.9676859375,0.964725,0.9371305282997422,0.931443383149932
27,27.0,0.018667665797472,0.020950040993559512,0.967728125,0.964925,0.9372075356621752,0.9318217099868681
28,28.0,0.01858039785027504,0.020912020449425764,0.9679109375,0.96469375,0.9375754715125124,0.9314175293519726
29,29.0,0.01853501745313406,0.020904807783188713,0.9678984375,0.9646375,0.9375555385552938,0.9313091033599373
30,30.0,0.018296511287987233,0.020932409936075758,0.968225,0.964925,0.9381835349834652,0.9318645082883044
31,31.0,0.018269332760572434,0.020963914437326276,0.9682265625,0.964925,0.9381842460801627,0.9318654901346217
32,32.0,0.01825528216958046,0.021001235498886578,0.9682421875,0.9650375,0.9382042242545753,0.9320826218209334
33,33.0,0.018245413333177567,0.02100657379836034,0.9683421875,0.965,0.9384082143432948,0.9320063645340819
34,34.0,0.018233260042965414,0.021000801852554273,0.96828125,0.96493125,0.9383021887973391,0.9318740469996255
35,35.0,0.018228607496619226,0.021019031643677667,0.96826875,0.96485625,0.938250438095443,0.9317277954804
36,36.0,0.018196820175647735,0.021020900250477776,0.9683609375,0.9649625,0.9384321706188335,0.931934475508165
37,37.0,0.018194194482266904,0.02102820613202016,0.9683484375,0.9649375,0.9384344254500289,0.9318868161527485
38,38.0,0.01819281124472618,0.021034163683890158,0.968378125,0.9649125,0.9384861080356767,0.931840178592678
39,39.0,0.01819153180271387,0.021037050416088027,0.9683875,0.96494375,0.9384845143962662,0.9319022514244825
40,40.0,0.01819049275070429,0.0210396020916427,0.968415625,0.96495,0.9385418643161698,0.9319132222347942
41,41.0,0.018189559085667134,0.021044609546186817,0.9684,0.96491875,0.9385205440789699,0.9318547425971008
42,42.0,0.018186048685014247,0.02104501708582708,0.9683953125,0.96491875,0.9385101653041684,0.9318547425971008
43,43.0,0.01818592802584171,0.02104551134524262,0.9684015625,0.964925,0.9385116337835924,0.9318669030878198
44,44.0,0.018185812859237194,0.021045784554948474,0.968390625,0.9649,0.938501406705551,0.9318180415757941
45,45.0,0.018185699854791165,0.02104613835075099,0.9683921875,0.96490625,0.9385062651314582,0.931830446044049
46,46.0,0.018185592821240427,0.021046604777265127,0.968390625,0.96490625,0.938512162222249,0.931830446044049
47,47.0,0.01818548941910267,0.021046984264520324,0.9683828125,0.9649125,0.9385002071957351,0.9318424585867547
48,48.0,0.018185100568830968,0.021046990629546583,0.9683859375,0.9649125,0.9385070543663029,0.9318424585867547
49,49.0,0.01818509631305933,0.021046997166600575,0.9683859375,0.9649125,0.9384932032885643,0.9318424585867547
